,case,event,startTime,completeTime,AMOUNT_REQ,REG_DATE,org:resource
2711,174213,A_PREACCEPTED,2011/10/03 20:17:56.626,2011/10/03 20:17:56.626,10000,2011/10/03 19:55:30.411,11119
2712,174213,A_PREACCEPTED,2011/10/03 20:17:56.626,2011/10/03 20:17:56.626,10000,2011/10/03 19:55:30.411,11119
2713,174213,W_Completeren aanvraag,2011/10/04 10:05:09.728,2011/10/04 10:08:55.152,10000,2011/10/03 19:55:30.411,11119
2714,174213,W_Completeren aanvraag,2011/10/04 13:39:18.481,2011/10/04 13:40:50.637,10000,2011/10/03 19:55:30.411,11179
2715,174213,W_Completeren aanvraag,2011/10/04 17:36:53.231,2011/10/04 17:38:43.938,10000,2011/10/03 19:55:30.411,11179
2716,174213,W_Completeren aanvraag,2011/10/05 09:43:17.044,2011/10/05 09:44:00.997,10000,2011/10/03 19:55:30.411,11180
2717,174213,W_Completeren aanvraag,2011/10/05 13:39:08.886,2011/10/05 13:41:57.542,10000,2011/10/03 19:55:30.411,11180
2718,174213,W_Completeren aanvraag,2011/10/05 18:31:44.443,2011/10/05 18:41:01.852,10000,2011/10/03 19:55:30.411,11180
2719,174213,A_CANCELLED,2011/10/05 18:40:59.784,2011/10/05 18:40:59.784,10000,2011/10/03 19:55:30.411,11202
2720,174216,A_SUBMITTED,2011/10/03 19:58:04.065,2011/10/03 19:58:04.065,6000,2011/10/03 19:58:04.065,112
2721,174216,A_PARTLYSUBMITTED,2011/10/03 19:58:04.435,2011/10/03 19:58:04.435,6000,2011/10/03 19:58:04.065,112
2722,174216,A_PREACCEPTED,2011/10/03 19:58:48.899,2011/10/03 19:58:48.899,6000,2011/10/03 19:58:04.065,112
2723,174216,A_PREACCEPTED,2011/10/03 19:58:48.899,2011/10/03 19:58:48.899,6000,2011/10/03 19:58:04.065,112
2724,174216,W_Completeren aanvraag,2011/10/03 20:00:26.550,2011/10/03 20:02:07.954,6000,2011/10/03 19:58:04.065,112
2725,174216,W_Completeren aanvraag,2011/10/03 20:06:02.341,2011/10/03 20:09:41.273,6000,2011/10/03 19:58:04.065,112
2726,174216,W_Completeren aanvraag,2011/10/03 20:17:52.083,2011/10/03 20:21:08.211,6000,2011/10/03 19:58:04.065,112
2727,174216,A_ACCEPTED,2011/10/03 20:18:58.631,2011/10/03 20:18:58.631,6000,2011/10/03 19:58:04.065,10880
2728,174216,A_FINALIZED,2011/10/03 20:21:04.118,2011/10/03 20:21:04.118,6000,2011/10/03 19:58:04.065,10880
2729,174216,O_SELECTED,2011/10/03 20:21:04.118,2011/10/03 20:21:04.118,6000,2011/10/03 19:58:04.065,10880
2730,174216,O_CREATED,2011/10/03 20:21:05.771,2011/10/03 20:21:05.771,6000,2011/10/03 19:58:04.065,10880
2731,174216,O_SENT,2011/10/03 20:21:05.805,2011/10/03 20:21:05.805,6000,2011/10/03 19:58:04.065,10880
2732,174216,O_SENT,2011/10/03 20:21:05.805,2011/10/03 20:21:05.805,6000,2011/10/03 19:58:04.065,10880
2733,174216,W_Nabellen offertes,2011/10/10 12:32:29.975,2011/10/10 12:33:44.079,6000,2011/10/03 19:58:04.065,11009
2734,174216,O_SELECTED,2011/10/10 12:33:40.213,2011/10/10 12:33:40.213,6000,2011/10/03 19:58:04.065,11009
2735,174216,O_CANCELLED,2011/10/10 12:33:40.213,2011/10/10 12:33:40.213,6000,2011/10/03 19:58:04.065,11009
2736,174216,O_CREATED,2011/10/10 12:33:41.374,2011/10/10 12:33:41.374,6000,2011/10/03 19:58:04.065,11009
2737,174216,O_SENT,2011/10/10 12:33:41.427,2011/10/10 12:33:41.427,6000,2011/10/03 19:58:04.065,11009
2738,174216,O_SENT,2011/10/10 12:33:41.427,2011/10/10 12:33:41.427,6000,2011/10/03 19:58:04.065,11009
2739,174216,W_Nabellen offertes,2011/10/17 19:47:06.594,2011/10/17 19:53:24.038,6000,2011/10/03 19:58:04.065,11119
2740,174216,W_Nabellen offertes,2011/10/19 09:52:33.977,2011/10/19 09:53:08.738,6000,2011/10/03 19:58:04.065,11119
2741,174216,O_SENT_BACK,2011/10/19 09:53:07.263,2011/10/19 09:53:07.263,6000,2011/10/03 19:58:04.065,11029
2742,174216,O_SENT_BACK,2011/10/19 09:53:07.263,2011/10/19 09:53:07.263,6000,2011/10/03 19:58:04.065,11029
2743,174216,W_Valideren aanvraag,2011/10/25 10:51:48.066,2011/10/25 11:26:49.658,6000,2011/10/03 19:58:04.065,10609
2744,174216,W_Valideren aanvraag,2011/10/25 10:51:48.066,2011/10/25 11:26:49.658,6000,2011/10/03 19:58:04.065,10609
2745,174216,W_Nabellen incomplete dossiers,2011/10/25 12:06:50.184,2011/10/25 12:12:12.741,6000,2011/10/03 19:58:04.065,11189
2746,174216,W_Nabellen incomplete dossiers,2011/10/25 14:06:16.965,2011/10/25 14:15:32.669,6000,2011/10/03 19:58:04.065,11169
2747,174216,W_Nabellen incomplete dossiers,2011/10/25 14:21:10.494,2011/10/25 14:26:31.052,6000,2011/10/03 19:58:04.065,11169
2748,174216,W_Nabellen incomplete dossiers,2011/10/26 08:13:56.266,2011/10/26 08:14:42.851,6000,2011/10/03 19:58:04.065,11169
2749,174216,W_Nabellen incomplete dossiers,2011/10/26 08:13:56.266,2011/10/26 08:14:42.851,6000,2011/10/03 19:58:04.065,11169
2750,174216,W_Valideren aanvraag,2011/10/26 09:20:42.609,2011/10/26 09:46:29.061,6000,2011/10/03 19:58:04.065,10609
2751,174216,A_APPROVED,2011/10/26 09:46:23.147,2011/10/26 09:46:23.147,6000,2011/10/03 19:58:04.065,10609
2752,174216,A_REGISTERED,2011/10/26 09:46:23.147,2011/10/26 09:46:23.147,6000,2011/10/03 19:58:04.065,10609
2753,174216,O_ACCEPTED,2011/10/26 09:46:23.147,2011/10/26 09:46:23.147,6000,2011/10/03 19:58:04.065,10609
2754,174216,A_ACTIVATED,2011/10/26 09:46:23.147,2011/10/26 09:46:23.147,6000,2011/10/03 19:58:04.065,10609
2755,174219,A_SUBMITTED,2011/10/03 19:59:01.757,2011/10/03 19:59:01.757,32000,2011/10/03 19:59:01.757,112
2756,174219,A_PARTLYSUBMITTED,2011/10/03 19:59:02.011,2011/10/03 19:59:02.011,32000,2011/10/03 19:59:01.757,112
2757,174219,A_PARTLYSUBMITTED,2011/10/03 19:59:02.011,2011/10/03 19:59:02.011,32000,2011/10/03 19:59:01.757,112
2758,174219,W_Afhandelen leads,2011/10/03 20:00:02.997,2011/10/03 20:02:11.500,32000,2011/10/03 19:59:01.757,10863
2759,174219,W_Afhandelen leads,2011/10/03 20:02:13.971,2011/10/03 20:02:30.705,32000,2011/10/03 19:59:01.757,10863
2760,174219,A_PREACCEPTED,2011/10/03 20:02:29.604,2011/10/03 20:02:29.604,32000,2011/10/03 19:59:01.757,10863
2761,174219,A_PREACCEPTED,2011/10/03 20:02:29.604,2011/10/03 20:02:29.604,32000,2011/10/03 19:59:01.757,10863
2762,174219,W_Completeren aanvraag,2011/10/03 20:02:47.366,2011/10/03 20:14:08.176,32000,2011/10/03 19:59:01.757,10863
2763,174219,A_DECLINED,2011/10/03 20:14:04.263,2011/10/03 20:14:04.263,32000,2011/10/03 19:59:01.757,10863
2764,174222,A_SUBMITTED,2011/10/03 20:08:29.705,2011/10/03 20:08:29.705,8000,2011/10/03 20:08:29.705,112
2765,174222,A_PARTLYSUBMITTED,2011/10/03 20:08:29.942,2011/10/03 20:08:29.942,8000,2011/10/03 20:08:29.705,112
2766,174222,A_DECLINED,2011/10/03 20:09:23.842,2011/10/03 20:09:23.842,8000,2011/10/03 20:08:29.705,112
2767,174225,A_SUBMITTED,2011/10/03 20:08:34.472,2011/10/03 20:08:34.472,7500,2011/10/03 20:08:34.471,112
2768,174225,A_PARTLYSUBMITTED,2011/10/03 20:08:35.013,2011/10/03 20:08:35.013,7500,2011/10/03 20:08:34.471,112
2769,174225,A_DECLINED,2011/10/03 20:09:31.205,2011/10/03 20:09:31.205,7500,2011/10/03 20:08:34.471,112
2770,174228,A_SUBMITTED,2011/10/03 20:10:32.044,2011/10/03 20:10:32.044,30000,2011/10/03 20:10:32.044,112
2771,174228,A_PARTLYSUBMITTED,2011/10/03 20:10:32.348,2011/10/03 20:10:32.348,30000,2011/10/03 20:10:32.044,112
2772,174228,A_PARTLYSUBMITTED,2011/10/03 20:10:32.348,2011/10/03 20:10:32.348,30000,2011/10/03 20:10:32.044,112
2773,174228,W_Afhandelen leads,2011/10/03 20:11:38.394,2011/10/03 20:15:35.841,30000,2011/10/03 20:10:32.044,11119
2774,174228,A_DECLINED,2011/10/03 20:15:31.347,2011/10/03 20:15:31.347,30000,2011/10/03 20:10:32.044,11119
2775,174231,A_SUBMITTED,2011/10/03 20:10:41.221,2011/10/03 20:10:41.221,6000,2011/10/03 20:10:41.221,112
2776,174231,A_PARTLYSUBMITTED,2011/10/03 20:10:41.487,2011/10/03 20:10:41.487,6000,2011/10/03 20:10:41.221,112
2777,174231,A_PREACCEPTED,2011/10/03 20:11:22.558,2011/10/03 20:11:22.558,6000,2011/10/03 20:10:41.221,112
2778,174231,A_PREACCEPTED,2011/10/03 20:11:22.558,2011/10/03 20:11:22.558,6000,2011/10/03 20:10:41.221,112
2779,174231,W_Completeren aanvraag,2011/10/04 11:59:41.252,2011/10/04 12:01:12.695,6000,2011/10/03 20:10:41.221,10889
2780,174231,W_Completeren aanvraag,2011/10/04 16:41:57.350,2011/10/04 16:51:37.803,6000,2011/10/03 20:10:41.221,11179
2781,174231,A_ACCEPTED,2011/10/04 16:49:54.427,2011/10/04 16:49:54.427,6000,2011/10/03 20:10:41.221,11179
2782,174231,O_SELECTED,2011/10/04 16:51:33.506,2011/10/04 16:51:33.506,6000,2011/10/03 20:10:41.221,11179
2783,174231,A_FINALIZED,2011/10/04 16:51:33.506,2011/10/04 16:51:33.506,6000,2011/10/03 20:10:41.221,11179
2784,174231,O_CREATED,2011/10/04 16:51:35.333,2011/10/04 16:51:35.333,6000,2011/10/03 20:10:41.221,11179
2785,174231,O_SENT,2011/10/04 16:51:35.366,2011/10/04 16:51:35.366,6000,2011/10/03 20:10:41.221,11179
2786,174231,O_SENT,2011/10/04 16:51:35.366,2011/10/04 16:51:35.366,6000,2011/10/03 20:10:41.221,11179
2787,174231,W_Nabellen offertes,2011/10/11 20:42:17.828,2011/10/11 20:44:01.663,6000,2011/10/03 20:10:41.221,11119
2788,174231,O_CANCELLED,2011/10/11 20:43:59.970,2011/10/11 20:43:59.970,6000,2011/10/03 20:10:41.221,11119
2789,174231,A_CANCELLED,2011/10/11 20:43:59.970,2011/10/11 20:43:59.970,6000,2011/10/03 20:10:41.221,11119
2790,174234,A_SUBMITTED,2011/10/03 20:18:50.837,2011/10/03 20:18:50.837,17500,2011/10/03 20:18:50.836,112
2791,174234,A_PARTLYSUBMITTED,2011/10/03 20:18:51.223,2011/10/03 20:18:51.223,17500,2011/10/03 20:18:50.836,112
2792,174234,A_PARTLYSUBMITTED,2011/10/03 20:18:51.223,2011/10/03 20:18:51.223,17500,2011/10/03 20:18:50.836,112
2793,174234,W_Afhandelen leads,2011/10/03 20:21:12.306,2011/10/03 20:26:39.511,17500,2011/10/03 20:18:50.836,10982
2794,174234,A_DECLINED,2011/10/03 20:26:36.151,2011/10/03 20:26:36.151,17500,2011/10/03 20:18:50.836,10982
2795,174237,A_SUBMITTED,2011/10/03 20:25:07.831,2011/10/03 20:25:07.831,15000,2011/10/03 20:25:07.831,112
2796,174237,A_PARTLYSUBMITTED,2011/10/03 20:25:08.068,2011/10/03 20:25:08.068,15000,2011/10/03 20:25:07.831,112
2797,174237,A_PARTLYSUBMITTED,2011/10/03 20:25:08.068,2011/10/03 20:25:08.068,15000,2011/10/03 20:25:07.831,112
2798,174237,W_Afhandelen leads,2011/10/03 20:32:06.423,2011/10/03 20:35:06.952,15000,2011/10/03 20:25:07.831,11119
2799,174237,A_PREACCEPTED,2011/10/03 20:35:05.864,2011/10/03 20:35:05.864,15000,2011/10/03 20:25:07.831,11119
2800,174237,A_PREACCEPTED,2011/10/03 20:35:05.864,2011/10/03 20:35:05.864,15000,2011/10/03 20:25:07.831,11119
2801,174237,W_Completeren aanvraag,2011/10/04 09:31:16.036,2011/10/04 09:42:30.157,15000,2011/10/03 20:25:07.831,11119
2802,174237,W_Completeren aanvraag,2011/10/04 09:42:37.191,2011/10/04 09:44:08.386,15000,2011/10/03 20:25:07.831,11119
2803,174237,A_ACCEPTED,2011/10/04 09:43:39.225,2011/10/04 09:43:39.225,15000,2011/10/03 20:25:07.831,11200
2804,174237,O_SELECTED,2011/10/04 09:44:06.238,2011/10/04 09:44:06.238,15000,2011/10/03 20:25:07.831,11200
2805,174237,A_FINALIZED,2011/10/04 09:44:06.239,2011/10/04 09:44:06.239,15000,2011/10/03 20:25:07.831,11200
2806,174237,O_CREATED,2011/10/04 09:44:07.067,2011/10/04 09:44:07.067,15000,2011/10/03 20:25:07.831,11200
2807,174237,O_SENT,2011/10/04 09:44:07.103,2011/10/04 09:44:07.103,15000,2011/10/03 20:25:07.831,11200
2808,174237,O_SENT,2011/10/04 09:44:07.103,2011/10/04 09:44:07.103,15000,2011/10/03 20:25:07.831,11200
2809,174237,W_Nabellen offertes,2011/10/11 17:59:14.335,2011/10/11 18:04:34.875,15000,2011/10/03 20:25:07.831,11181
2810,174237,W_Nabellen offertes,2011/10/18 19:07:17.519,2011/10/18 19:07:36.046,15000,2011/10/03 20:25:07.831,11181
2811,174237,W_Nabellen offertes,2011/10/18 19:21:25.722,2011/10/18 19:24:21.360,15000,2011/10/03 20:25:07.831,11181
2812,174237,W_Nabellen offertes,2011/10/25 16:52:07.275,2011/10/25 16:53:06.007,15000,2011/10/03 20:25:07.831,11121
2813,174237,W_Nabellen offertes,2011/10/26 19:03:44.675,2011/10/26 19:06:19.271,15000,2011/10/03 20:25:07.831,11203
2814,174237,W_Nabellen offertes,2011/10/29 12:32:27.311,2011/10/29 12:33:35.590,15000,2011/10/03 20:25:07.831,11181
2815,174237,W_Nabellen offertes,2011/10/31 12:47:40.932,2011/10/31 12:48:11.088,15000,2011/10/03 20:25:07.831,11049
2816,174237,O_SENT_BACK,2011/10/31 12:48:09.249,2011/10/31 12:48:09.249,15000,2011/10/03 20:25:07.831,11049
2817,174237,O_SENT_BACK,2011/10/31 12:48:09.249,2011/10/31 12:48:09.249,15000,2011/10/03 20:25:07.831,11049
2818,174237,W_Valideren aanvraag,2011/11/02 13:17:10.817,2011/11/02 13:50:38.232,15000,2011/10/03 20:25:07.831,10138
2819,174237,W_Valideren aanvraag,2011/11/02 13:17:10.817,2011/11/02 13:50:38.232,15000,2011/10/03 20:25:07.831,10138
2820,174237,W_Nabellen incomplete dossiers,2011/11/02 15:11:42.603,2011/11/02 15:26:04.261,15000,2011/10/03 20:25:07.831,10138
2821,174237,W_Nabellen incomplete dossiers,2011/11/02 16:12:11.672,2011/11/02 16:12:24.873,15000,2011/10/03 20:25:07.831,10138
2822,174237,W_Nabellen incomplete dossiers,2011/11/02 18:15:38.023,2011/11/02 18:16:28.582,15000,2011/10/03 20:25:07.831,11119
2823,174237,W_Nabellen incomplete dossiers,2011/11/02 19:22:12.854,2011/11/02 19:22:21.155,15000,2011/10/03 20:25:07.831,10913
2824,174237,W_Nabellen incomplete dossiers,2011/11/02 19:22:24.020,2011/11/02 19:29:55.368,15000,2011/10/03 20:25:07.831,11119
2825,174237,W_Nabellen incomplete dossiers,2011/11/03 08:49:45.579,2011/11/03 08:50:02.107,15000,2011/10/03 20:25:07.831,11049
2826,174237,W_Nabellen incomplete dossiers,2011/11/03 14:32:42.993,2011/11/03 15:01:24.912,15000,2011/10/03 20:25:07.831,11169
2827,174237,O_DECLINED,2011/11/03 15:01:19.979,2011/11/03 15:01:19.979,15000,2011/10/03 20:25:07.831,11169
2828,174237,A_DECLINED,2011/11/03 15:01:19.979,2011/11/03 15:01:19.979,15000,2011/10/03 20:25:07.831,11169
2829,174240,A_SUBMITTED,2011/10/03 20:26:10.208,2011/10/03 20:26:10.208,13000,2011/10/03 20:26:10.208,112
2830,174240,A_PARTLYSUBMITTED,2011/10/03 20:26:10.609,2011/10/03 20:26:10.609,13000,2011/10/03 20:26:10.208,112
2831,174240,A_PARTLYSUBMITTED,2011/10/03 20:26:10.609,2011/10/03 20:26:10.609,13000,2011/10/03 20:26:10.208,112
2832,174240,W_Afhandelen leads,2011/10/03 20:26:59.116,2011/10/03 20:27:29.693,13000,2011/10/03 20:26:10.208,112
2833,174240,A_PREACCEPTED,2011/10/03 20:27:28.396,2011/10/03 20:27:28.396,13000,2011/10/03 20:26:10.208,10880
2834,174240,A_PREACCEPTED,2011/10/03 20:27:28.396,2011/10/03 20:27:28.396,13000,2011/10/03 20:26:10.208,10880
2835,174240,W_Completeren aanvraag,2011/10/03 20:27:40.296,2011/10/03 20:34:45.010,13000,2011/10/03 20:26:10.208,10880
2836,174240,A_DECLINED,2011/10/03 20:34:41.053,2011/10/03 20:34:41.053,13000,2011/10/03 20:26:10.208,10880
2837,174243,A_SUBMITTED,2011/10/03 20:39:00.599,2011/10/03 20:39:00.599,3000,2011/10/03 20:39:00.599,112
2838,174243,A_PARTLYSUBMITTED,2011/10/03 20:39:00.921,2011/10/03 20:39:00.921,3000,2011/10/03 20:39:00.599,112
2839,174243,A_PARTLYSUBMITTED,2011/10/03 20:39:00.921,2011/10/03 20:39:00.921,3000,2011/10/03 20:39:00.599,112
2840,174243,W_Afhandelen leads,2011/10/03 20:49:44.909,2011/10/03 20:50:46.692,3000,2011/10/03 20:39:00.599,11119
2841,174243,A_PREACCEPTED,2011/10/03 20:50:45.581,2011/10/03 20:50:45.581,3000,2011/10/03 20:39:00.599,11119
2842,174243,A_PREACCEPTED,2011/10/03 20:50:45.581,2011/10/03 20:50:45.581,3000,2011/10/03 20:39:00.599,11119
2843,174243,W_Completeren aanvraag,2011/10/04 12:01:17.920,2011/10/04 12:13:34.086,3000,2011/10/03 20:39:00.599,10889
2844,174243,A_DECLINED,2011/10/04 12:13:29.240,2011/10/04 12:13:29.240,3000,2011/10/03 20:39:00.599,10889
2845,174246,A_SUBMITTED,2011/10/03 20:43:04.557,2011/10/03 20:43:04.557,15000,2011/10/03 20:43:04.557,112
2846,174246,A_PARTLYSUBMITTED,2011/10/03 20:43:05.204,2011/10/03 20:43:05.204,15000,2011/10/03 20:43:04.557,112
2847,174246,A_PARTLYSUBMITTED,2011/10/03 20:43:05.204,2011/10/03 20:43:05.204,15000,2011/10/03 20:43:04.557,112
2848,174246,W_Afhandelen leads,2011/10/03 20:43:56.090,2011/10/03 20:48:10.477,15000,2011/10/03 20:43:04.557,112
2849,174246,A_DECLINED,2011/10/03 20:48:05.784,2011/10/03 20:48:05.784,15000,2011/10/03 20:43:04.557,10880
2850,174249,A_SUBMITTED,2011/10/03 20:53:03.071,2011/10/03 20:53:03.071,31500,2011/10/03 20:53:03.071,112
2851,174249,A_PARTLYSUBMITTED,2011/10/03 20:53:03.454,2011/10/03 20:53:03.454,31500,2011/10/03 20:53:03.071,112
2852,174249,A_PREACCEPTED,2011/10/03 20:53:43.442,2011/10/03 20:53:43.442,31500,2011/10/03 20:53:03.071,112
2853,174249,A_PREACCEPTED,2011/10/03 20:53:43.442,2011/10/03 20:53:43.442,31500,2011/10/03 20:53:03.071,112
2854,174249,W_Completeren aanvraag,2011/10/04 09:29:20.834,2011/10/04 09:30:47.303,31500,2011/10/03 20:53:03.071,112
2855,174249,W_Completeren aanvraag,2011/10/04 13:47:24.845,2011/10/04 13:50:28.107,31500,2011/10/03 20:53:03.071,11169
2856,174249,W_Completeren aanvraag,2011/10/04 18:15:57.938,2011/10/04 18:17:23.835,31500,2011/10/03 20:53:03.071,10982
2857,174249,W_Completeren aanvraag,2011/10/05 09:57:00.957,2011/10/05 09:57:48.111,31500,2011/10/03 20:53:03.071,11180
2858,174249,W_Completeren aanvraag,2011/10/05 13:53:48.888,2011/10/05 13:56:39.911,31500,2011/10/03 20:53:03.071,11180
2859,174249,W_Completeren aanvraag,2011/10/05 18:41:14.063,2011/10/05 18:41:38.778,31500,2011/10/03 20:53:03.071,11180
2860,174249,W_Completeren aanvraag,2011/10/05 18:50:08.660,2011/10/05 18:51:07.974,31500,2011/10/03 20:53:03.071,11180
2861,174249,W_Completeren aanvraag,2011/10/06 09:58:35.460,2011/10/06 09:58:51.850,31500,2011/10/03 20:53:03.071,11180
2862,174249,W_Completeren aanvraag,2011/10/06 20:52:18.876,2011/10/06 20:53:09.000,31500,2011/10/03 20:53:03.071,11180
2863,174249,W_Completeren aanvraag,2011/10/07 18:31:57.707,2011/10/07 18:33:26.724,31500,2011/10/03 20:53:03.071,11181
2864,174249,W_Completeren aanvraag,2011/10/08 10:42:21.449,2011/10/08 10:48:20.653,31500,2011/10/03 20:53:03.071,11181
2865,174249,W_Completeren aanvraag,2011/10/08 10:48:23.593,2011/10/08 10:48:34.280,31500,2011/10/03 20:53:03.071,11181
2866,174249,W_Completeren aanvraag,2011/10/13 20:27:38.382,2011/10/13 20:35:31.185,31500,2011/10/03 20:53:03.071,11122
2867,174249,W_Completeren aanvraag,2011/10/13 20:36:22.016,2011/10/13 20:45:29.941,31500,2011/10/03 20:53:03.071,11122
2868,174249,W_Completeren aanvraag,2011/10/13 20:45:33.258,2011/10/13 20:45:51.381,31500,2011/10/03 20:53:03.071,11122
2869,174249,A_DECLINED,2011/10/13 20:45:48.071,2011/10/13 20:45:48.071,31500,2011/10/03 20:53:03.071,11122
2870,174252,A_SUBMITTED,2011/10/03 20:59:10.326,2011/10/03 20:59:10.326,30000,2011/10/03 20:59:10.326,112
2871,174252,A_PARTLYSUBMITTED,2011/10/03 20:59:10.725,2011/10/03 20:59:10.725,30000,2011/10/03 20:59:10.326,112
2872,174252,A_PREACCEPTED,2011/10/03 21:00:02.185,2011/10/03 21:00:02.185,30000,2011/10/03 20:59:10.326,112
2873,174252,A_PREACCEPTED,2011/10/03 21:00:02.185,2011/10/03 21:00:02.185,30000,2011/10/03 20:59:10.326,112
2874,174252,W_Completeren aanvraag,2011/10/04 10:09:10.108,2011/10/04 10:23:13.217,30000,2011/10/03 20:59:10.326,112
2875,174252,W_Completeren aanvraag,2011/10/04 10:23:19.990,2011/10/04 10:24:16.935,30000,2011/10/03 20:59:10.326,112
2876,174252,A_ACCEPTED,2011/10/04 10:23:58.792,2011/10/04 10:23:58.792,30000,2011/10/03 20:59:10.326,11200
2877,174252,A_FINALIZED,2011/10/04 10:24:14.562,2011/10/04 10:24:14.562,30000,2011/10/03 20:59:10.326,11200
2878,174252,O_SELECTED,2011/10/04 10:24:14.562,2011/10/04 10:24:14.562,30000,2011/10/03 20:59:10.326,11200
2879,174252,O_CREATED,2011/10/04 10:24:15.455,2011/10/04 10:24:15.455,30000,2011/10/03 20:59:10.326,11200
2880,174252,O_SENT,2011/10/04 10:24:15.480,2011/10/04 10:24:15.480,30000,2011/10/03 20:59:10.326,11200
2881,174252,O_SENT,2011/10/04 10:24:15.480,2011/10/04 10:24:15.480,30000,2011/10/03 20:59:10.326,11200
2882,174252,W_Nabellen offertes,2011/10/06 12:59:09.126,2011/10/06 12:59:23.898,30000,2011/10/03 20:59:10.326,11200
2883,174252,W_Nabellen offertes,2011/10/11 18:05:51.909,2011/10/11 18:08:55.158,30000,2011/10/03 20:59:10.326,11181
2884,174252,W_Nabellen offertes,2011/10/11 19:20:38.525,2011/10/11 19:20:53.147,30000,2011/10/03 20:59:10.326,11122
2885,174252,W_Nabellen offertes,2011/10/12 09:46:18.888,2011/10/12 09:46:46.681,30000,2011/10/03 20:59:10.326,10899
2886,174252,O_SENT_BACK,2011/10/12 09:46:45.286,2011/10/12 09:46:45.286,30000,2011/10/03 20:59:10.326,10899
2887,174252,O_SENT_BACK,2011/10/12 09:46:45.286,2011/10/12 09:46:45.286,30000,2011/10/03 20:59:10.326,10899
2888,174252,W_Valideren aanvraag,2011/10/17 15:49:24.937,2011/10/17 16:13:41.752,30000,2011/10/03 20:59:10.326,10629
2889,174252,W_Valideren aanvraag,2011/10/17 16:13:52.158,2011/10/17 16:14:06.270,30000,2011/10/03 20:59:10.326,10629
2890,174252,W_Valideren aanvraag,2011/10/17 16:31:43.095,2011/10/17 16:36:18.267,30000,2011/10/03 20:59:10.326,10629
2891,174252,W_Valideren aanvraag,2011/10/17 16:31:43.095,2011/10/17 16:36:18.267,30000,2011/10/03 20:59:10.326,10629
2892,174252,W_Nabellen incomplete dossiers,2011/10/17 16:47:25.823,2011/10/17 16:57:18.649,30000,2011/10/03 20:59:10.326,10629
2893,174252,W_Nabellen incomplete dossiers,2011/10/17 17:30:04.283,2011/10/17 17:34:27.495,30000,2011/10/03 20:59:10.326,10861
2894,174252,W_Nabellen incomplete dossiers,2011/10/17 17:30:04.283,2011/10/17 17:34:27.495,30000,2011/10/03 20:59:10.326,10861
2895,174252,W_Valideren aanvraag,2011/10/18 16:04:06.401,2011/10/18 16:05:54.805,30000,2011/10/03 20:59:10.326,10629
2896,174252,A_ACTIVATED,2011/10/18 16:05:47.077,2011/10/18 16:05:47.077,30000,2011/10/03 20:59:10.326,10629
2897,174252,A_APPROVED,2011/10/18 16:05:47.077,2011/10/18 16:05:47.077,30000,2011/10/03 20:59:10.326,10629
2898,174252,O_ACCEPTED,2011/10/18 16:05:47.077,2011/10/18 16:05:47.077,30000,2011/10/03 20:59:10.326,10629
2899,174252,A_REGISTERED,2011/10/18 16:05:47.077,2011/10/18 16:05:47.077,30000,2011/10/03 20:59:10.326,10629
2900,174255,A_SUBMITTED,2011/10/03 20:59:23.114,2011/10/03 20:59:23.114,15000,2011/10/03 20:59:23.114,112
2901,174255,A_PARTLYSUBMITTED,2011/10/03 20:59:23.492,2011/10/03 20:59:23.492,15000,2011/10/03 20:59:23.114,112
2902,174255,A_PREACCEPTED,2011/10/03 21:00:08.228,2011/10/03 21:00:08.228,15000,2011/10/03 20:59:23.114,112
2903,174255,A_PREACCEPTED,2011/10/03 21:00:08.228,2011/10/03 21:00:08.228,15000,2011/10/03 20:59:23.114,112
2904,174255,W_Completeren aanvraag,2011/10/04 10:24:49.718,2011/10/04 10:27:02.751,15000,2011/10/03 20:59:23.114,112
2905,174255,W_Completeren aanvraag,2011/10/04 13:38:10.838,2011/10/04 13:39:00.369,15000,2011/10/03 20:59:23.114,11001
2906,174255,W_Completeren aanvraag,2011/10/04 13:57:55.757,2011/10/04 14:01:03.252,15000,2011/10/03 20:59:23.114,10889
2907,174255,W_Completeren aanvraag,2011/10/04 14:01:10.076,2011/10/04 14:07:23.629,15000,2011/10/03 20:59:23.114,10889
2908,174255,A_ACCEPTED,2011/10/04 14:03:31.053,2011/10/04 14:03:31.053,15000,2011/10/03 20:59:23.114,10889
2909,174255,A_FINALIZED,2011/10/04 14:07:20.944,2011/10/04 14:07:20.944,15000,2011/10/03 20:59:23.114,10889
2910,174255,O_SELECTED,2011/10/04 14:07:20.944,2011/10/04 14:07:20.944,15000,2011/10/03 20:59:23.114,10889
2911,174255,O_CREATED,2011/10/04 14:07:21.931,2011/10/04 14:07:21.931,15000,2011/10/03 20:59:23.114,10889
2912,174255,O_SENT,2011/10/04 14:07:21.985,2011/10/04 14:07:21.985,15000,2011/10/03 20:59:23.114,10889
2913,174255,O_SENT,2011/10/04 14:07:21.985,2011/10/04 14:07:21.985,15000,2011/10/03 20:59:23.114,10889
2914,174255,W_Nabellen offertes,2011/10/10 12:00:42.718,2011/10/10 12:00:54.711,15000,2011/10/03 20:59:23.114,10899
2915,174255,O_SENT_BACK,2011/10/10 12:00:52.443,2011/10/10 12:00:52.443,15000,2011/10/03 20:59:23.114,10899
